id,artists,name,born_or_started,age_at_release,release_date,popularity,duration_ms,danceability,energy,explicit,instrumentalness,key,mode,liveness,loudness,acousticness,speechiness,tempo,valence,year,num_duplicates
0b0bKit4qoLBliu2KRxl3O,Frankie Laine,The Cry of the Wild Goose,1913-03-30,47,1961-03-20,18,172840,0.5720000000000001,0.273,0,0.0,5,0,0.268,-14.905999999999999,0.777,0.0526,80.236,0.43,1961,1
0b0v9MiKhNBbgxSYpMZTVg,Sleigh Bells,Riot Rhythm,1985-09-27,24,2010-06-01,42,156760,0.695,0.8290000000000001,0,0.00447,2,1,0.361,-4.1080000000000005,0.009859999999999999,0.105,169.982,0.648,2010,1
0b0vpt8e3AkV3GG8HoUEJm,Xscape,Feels So Good,1975-05-03,20,1995-07-01,46,212040,0.7120000000000001,0.45399999999999996,0,1.23e-06,7,1,0.111,-9.029,0.0162,0.0478,82.619,0.659,1995,1
0b1Cpu2geO7om7aW066a7K,Jens Lekman,A Postcard to Nina,1981-02-06,26,2007-10-09,42,300507,0.455,0.617,0,7.72e-06,2,1,0.344,-5.563,0.36,0.044000000000000004,178.58900000000003,0.53,2007,1
0b1NUCAYfEOuPx9nELBBfX,Simon & Garfunkel,At the Zoo,1941-10-24,26,1968-04-03,51,142293,0.532,0.5529999999999999,0,1.3e-06,4,0,0.28300000000000003,-11.609000000000002,0.428,0.0485,84.581,0.649,1968,1
0b1Vajse5stBtGv8WOtvm1,Band of Horses,No One's Gonna Love You,1958-03-25,49,2007-10-09,59,217333,0.313,0.894,0,0.0,1,1,0.0925,-3.5789999999999997,0.121,0.0294,149.043,0.36200000000000004,2007,1
0b1Xx3vUapY6ZOqbPMcpDq,Aaron Watson,Outta Style,1977-08-20,39,2017-02-24,56,222213,0.617,0.8859999999999999,0,1.3500000000000001e-05,2,1,0.0856,-4.352,0.0883,0.0425,124.979,0.873,2017,1
0b1enif732ppkDbyWMys0G,Benny Golson,Blues On My Mind,1929-01-25,28,1958-01-01,20,450400,0.5720000000000001,0.282,0,0.893,0,0,0.0915,-14.537,0.894,0.0662,118.334,0.54,1958,1
0b1gFyh1DnjTD6cHIpzPIG,Kansas,Can I Tell You,1954-09-10,19,1974-01-01,32,212547,0.521,0.708,0,0.00107,4,0,0.0869,-6.579,0.0436,0.166,102.316,0.7140000000000001,1974,1
0b2KLgMxU74pqrZcWqV7aK,Queen,Flash's Theme,1948-08-13,32,1980-12-05,30,210173,0.48,0.408,0,0.0016600000000000002,9,0,0.342,-16.668,0.4370000000000001,0.114,108.425,0.182,1980,1
0b2bsYKWKnt4ypdpBxX3wi,Brian Wilson,Love and Mercy - Remastered,1942-06-20,45,1988-01-01,36,174400,0.545,0.514,0,0.00021,9,1,0.11699999999999999,-7.78,0.789,0.0274,108.88799999999999,0.377,1988,1
0b2yOGzOSENbpuWtragZkr,Oingo Boingo,Dead Or Alive,1957-07-12,26,1983-07-26,25,244427,0.5539999999999999,0.789,0,0.000134,2,1,0.27899999999999997,-12.789000000000001,0.0127,0.079,159.41,0.5670000000000001,1983,1
0b38jfeRfT2cXBv94pvpHR,The Chambers Brothers,I Can't Stand It,1940-04-23,25,1966-01-01,15,162667,0.633,0.736,0,0.0,10,1,0.13699999999999998,-9.798,0.528,0.0519,125.15,0.736,1966,1
0b3CmrcbWujd1kD0NOzg0u,Barbara Dane,La Lee Too Dum,1927-05-12,39,1967-03-07,24,196187,0.737,0.255,0,6.86e-05,5,1,0.0988,-11.708,0.915,0.0421,120.204,0.8809999999999999,1967,1
0b3jww8MkXDMPo5LWb4jOh,Felix Knight,A Castle in Spain,1908-11-01,26,1934-11-23,1,89443,0.38799999999999996,0.392,0,0.3720000000000001,0,1,0.174,-6.093999999999999,0.9840000000000001,0.0294,47.394,0.363,1934,1
0b3l71gTUbLwO3DfN86CSu,Bruce Springsteen,Blood Brothers - Alternate Version,1949-09-23,46,1996-03-03,43,241067,0.414,0.726,0,0.000666,5,0,0.478,-5.3420000000000005,0.0636,0.0462,122.117,0.337,1996,1
0b4NG6vOqNdqzuJauiQkwE,Los Tigres Del Norte,El Circo,1979-03-23,16,1996-01-01,41,167027,0.816,0.542,0,4.19e-06,10,1,0.0588,-8.825,0.469,0.0782,111.428,0.966,1996,1
